Date,Time,Datetime,Spot Price (NSW),Spot Price (SA),Gunning Wind Farm NSW (47 MW) - Output (MWh),Lake Bonney Wind Farm SA (159 MW) - Output (MWh)
8/11/2016,7:30:00 AM,8/11/2016 7:30,105.98,136.98,19,10.915
8/11/2016,8:00:00 AM,8/11/2016 8:00,154.06,148.37,12,9.335
8/11/2016,8:30:00 AM,8/11/2016 8:30,109.17,129.59,11.165,13.835
8/11/2016,9:00:00 AM,8/11/2016 9:00,97.13,104.17,13.415,27.415
8/11/2016,9:30:00 AM,8/11/2016 9:30,133.17,105.04,11.665,19.085
8/11/2016,10:00:00 AM,8/11/2016 10:00,176.94,120.9,8.585,2.585
8/11/2016,10:30:00 AM,8/11/2016 10:30,104.23,109.39,12.415,6.25
8/11/2016,11:00:00 AM,8/11/2016 11:00,122.33,82.48,11.835,13.415
8/11/2016,11:30:00 AM,8/11/2016 11:30,118.13,78.45,8.665,11
8/11/2016,12:00:00 PM,8/11/2016 12:00,171,80.19,10.25,10.25
8/11/2016,12:30:00 PM,8/11/2016 12:30,129.88,70.89,16.415,10.915
8/11/2016,1:00:00 PM,8/11/2016 13:00,190.79,78.31,10.335,9.165
8/11/2016,1:30:00 PM,8/11/2016 13:30,149.57,83.53,2.415,7.75
8/11/2016,2:00:00 PM,8/11/2016 14:00,157.85,68.37,0.335,9.915
8/11/2016,2:30:00 PM,8/11/2016 14:30,158.82,80.17,0.415,12.665
8/11/2016,3:00:00 PM,8/11/2016 15:00,626.77,8.95,1.335,12.915
8/11/2016,3:30:00 PM,8/11/2016 15:30,2190.99,7.03,3.585,10.415
8/11/2016,4:00:00 PM,8/11/2016 16:00,64.73,39.72,5,14.5
8/11/2016,4:30:00 PM,8/11/2016 16:30,65.97,25.52,6.415,11.665
8/11/2016,5:00:00 PM,8/11/2016 17:00,64.5,72.08,3.335,8.585
8/11/2016,5:30:00 PM,8/11/2016 17:30,53.69,76.68,0.085,7.75
8/11/2016,6:00:00 PM,8/11/2016 18:00,63.48,79.05,0,7.835
8/11/2016,6:30:00 PM,8/11/2016 18:30,64.59,81.71,1.25,6.835
8/11/2016,7:00:00 PM,8/11/2016 19:00,75.83,95.12,1,5.915
8/11/2016,7:30:00 PM,8/11/2016 19:30,65.63,79.79,1.165,5.335
8/11/2016,8:00:00 PM,8/11/2016 20:00,84.71,90.48,0,3.915
8/11/2016,8:30:00 PM,8/11/2016 20:30,88.21,84.48,0.335,0.915
8/11/2016,9:00:00 PM,8/11/2016 21:00,62.23,63.04,7.085,-0.415
8/11/2016,9:30:00 PM,8/11/2016 21:30,54.86,52.27,13.085,-0.5
8/11/2016,10:00:00 PM,8/11/2016 22:00,41.5,35.87,12.085,0.335
8/11/2016,10:30:00 PM,8/11/2016 22:30,90.06,73.16,12.25,0.085
8/11/2016,11:00:00 PM,8/11/2016 23:00,58.78,46.87,11.915,-0.415
8/11/2016,11:30:00 PM,8/11/2016 23:30,55.9,42.03,11.75,-0.5
9/11/2016,12:00:00 AM,9/11/2016 0:00,64.01,57.15,10.585,-0.5
9/11/2016,12:30:00 AM,9/11/2016 0:30,58.57,54.55,7.585,-0.5
9/11/2016,1:00:00 AM,9/11/2016 1:00,57,51.93,4.25,-0.5
9/11/2016,1:30:00 AM,9/11/2016 1:30,53.28,45.6,3.5,-0.5
9/11/2016,2:00:00 AM,9/11/2016 2:00,51.74,45.47,3,-0.5
9/11/2016,2:30:00 AM,9/11/2016 2:30,56.86,49.33,7.5,-0.5
9/11/2016,3:00:00 AM,9/11/2016 3:00,56.47,48.71,8.5,-0.5
9/11/2016,3:30:00 AM,9/11/2016 3:30,58.32,48.72,7.25,-0.5
9/11/2016,4:00:00 AM,9/11/2016 4:00,57.83,49.45,8.165,-0.5
9/11/2016,4:30:00 AM,9/11/2016 4:30,54.88,49.68,8.585,-0.5
9/11/2016,5:00:00 AM,9/11/2016 5:00,55.82,56.2,8.335,-0.5
9/11/2016,5:30:00 AM,9/11/2016 5:30,85.91,78.43,8.165,-0.5
9/11/2016,6:00:00 AM,9/11/2016 6:00,100.7,91.8,8.085,-0.5
9/11/2016,6:30:00 AM,9/11/2016 6:30,111.94,104.57,7.665,-0.5
9/11/2016,7:00:00 AM,9/11/2016 7:00,112.74,108.82,7.5,-0.5
9/11/2016,7:30:00 AM,9/11/2016 7:30,96.09,80.14,6.5,-0.5
9/11/2016,8:00:00 AM,9/11/2016 8:00,99.74,80.24,5.835,-0.5
9/11/2016,8:30:00 AM,9/11/2016 8:30,125.27,79.99,3.835,-0.5
9/11/2016,9:00:00 AM,9/11/2016 9:00,97.59,77.81,2.085,-0.5
9/11/2016,9:30:00 AM,9/11/2016 9:30,100.9,69.52,0.25,-0.5
9/11/2016,10:00:00 AM,9/11/2016 10:00,206.86,79.77,0,-0.5
9/11/2016,10:30:00 AM,9/11/2016 10:30,208.71,80.34,0.085,0.915
9/11/2016,11:00:00 AM,9/11/2016 11:00,113.57,78.22,0.165,7.25
9/11/2016,11:30:00 AM,9/11/2016 11:30,95.91,59.94,0.585,6.165
9/11/2016,12:00:00 PM,9/11/2016 12:00,96.35,47.06,1.165,6.25
9/11/2016,12:30:00 PM,9/11/2016 12:30,101.01,70.71,1.915,5.835
9/11/2016,1:00:00 PM,9/11/2016 13:00,91.35,68.73,0.165,3.165
9/11/2016,1:30:00 PM,9/11/2016 13:30,94.23,60.81,0,8.665
9/11/2016,2:00:00 PM,9/11/2016 14:00,104.36,63.55,2,10.915
9/11/2016,2:30:00 PM,9/11/2016 14:30,123.37,67.42,2.75,10.665
9/11/2016,3:00:00 PM,9/11/2016 15:00,146.11,75.84,1.585,8.585
9/11/2016,3:30:00 PM,9/11/2016 15:30,156.31,76.81,0.585,10.665
9/11/2016,4:00:00 PM,9/11/2016 16:00,148.65,64.61,0,10.085
9/11/2016,4:30:00 PM,9/11/2016 16:30,143.38,63.42,0,9.165
9/11/2016,5:00:00 PM,9/11/2016 17:00,143.55,64,0.5,11.5
9/11/2016,5:30:00 PM,9/11/2016 17:30,111.23,58.44,0,9.335
9/11/2016,6:00:00 PM,9/11/2016 18:00,91.03,56.65,1.585,7
9/11/2016,6:30:00 PM,9/11/2016 18:30,68.47,61.01,4.835,5.165
9/11/2016,7:00:00 PM,9/11/2016 19:00,81.47,72.31,7.75,5.165
9/11/2016,7:30:00 PM,9/11/2016 19:30,70.57,67.13,13.5,4
9/11/2016,8:00:00 PM,9/11/2016 20:00,137.76,90.59,12.165,1.665
9/11/2016,8:30:00 PM,9/11/2016 20:30,84.59,77.65,10.165,2.165
9/11/2016,9:00:00 PM,9/11/2016 21:00,72.61,67.91,7,2.585
9/11/2016,9:30:00 PM,9/11/2016 21:30,91.8,65.46,4.335,2.585
9/11/2016,10:00:00 PM,9/11/2016 22:00,76,55.87,2.335,4.335
9/11/2016,10:30:00 PM,9/11/2016 22:30,149.18,71.91,2.165,4.335
9/11/2016,11:00:00 PM,9/11/2016 23:00,138.98,63.27,5,6.085
9/11/2016,11:30:00 PM,9/11/2016 23:30,93.68,69.47,4.25,7.335
10/11/2016,12:00:00 AM,10/11/2016 0:00,93.38,85.01,1.75,7.5
10/11/2016,12:30:00 AM,10/11/2016 0:30,69.91,63.09,1.415,8.5
10/11/2016,1:00:00 AM,10/11/2016 1:00,79.78,69.42,2.085,6.165
10/11/2016,1:30:00 AM,10/11/2016 1:30,52.74,48.87,0.085,4.25
10/11/2016,2:00:00 AM,10/11/2016 2:00,52.36,48.36,0.165,3.415
10/11/2016,2:30:00 AM,10/11/2016 2:30,51.35,54.38,0.665,2.915
10/11/2016,3:00:00 AM,10/11/2016 3:00,53.31,47.41,2.585,2.915
10/11/2016,3:30:00 AM,10/11/2016 3:30,49.74,35.22,5.665,4.915
10/11/2016,4:00:00 AM,10/11/2016 4:00,51.55,47.25,6,5.665
10/11/2016,4:30:00 AM,10/11/2016 4:30,54.46,44.51,8.585,5.835
10/11/2016,5:00:00 AM,10/11/2016 5:00,64.25,65.07,8.585,3.915
10/11/2016,5:30:00 AM,10/11/2016 5:30,87.9,87.29,8.25,2.5
10/11/2016,6:00:00 AM,10/11/2016 6:00,95.7,96.48,10.165,2.165
10/11/2016,6:30:00 AM,10/11/2016 6:30,93.16,97.42,9.335,2.335
10/11/2016,7:00:00 AM,10/11/2016 7:00,114.25,121.69,6.5,2.75
10/11/2016,7:30:00 AM,10/11/2016 7:30,64.51,69.75,4.915,2.085
10/11/2016,8:00:00 AM,10/11/2016 8:00,70.4,68.7,4.665,1.585
10/11/2016,8:30:00 AM,10/11/2016 8:30,61.31,65.12,4.165,-0.5
10/11/2016,9:00:00 AM,10/11/2016 9:00,61.01,61.1,4.085,0.585
10/11/2016,9:30:00 AM,10/11/2016 9:30,88.51,71.72,5.5,1
10/11/2016,10:00:00 AM,10/11/2016 10:00,93.29,96.1,10.915,0.915
10/11/2016,10:30:00 AM,10/11/2016 10:30,74.38,77.54,12.165,2.085
10/11/2016,11:00:00 AM,10/11/2016 11:00,65.34,64.29,13.415,3
10/11/2016,11:30:00 AM,10/11/2016 11:30,87.25,89.16,11.335,0.75
10/11/2016,12:00:00 PM,10/11/2016 12:00,92.17,95.93,15.835,-0.335
10/11/2016,12:30:00 PM,10/11/2016 12:30,100.69,96.08,13.335,-0.415
10/11/2016,1:00:00 PM,10/11/2016 13:00,90.57,67.32,12.665,0.75
10/11/2016,1:30:00 PM,10/11/2016 13:30,92.69,60.72,12.5,2.915
10/11/2016,2:00:00 PM,10/11/2016 14:00,79.13,59.8,14.915,8
10/11/2016,2:30:00 PM,10/11/2016 14:30,84.21,59.99,17.335,8.5
10/11/2016,3:00:00 PM,10/11/2016 15:00,108.18,67.1,18.585,8.585
10/11/2016,3:30:00 PM,10/11/2016 15:30,86.33,68.24,18.665,7.915
10/11/2016,4:00:00 PM,10/11/2016 16:00,86.35,59.99,19,6.335
10/11/2016,4:30:00 PM,10/11/2016 16:30,83.33,59.99,18.665,9.25
10/11/2016,5:00:00 PM,10/11/2016 17:00,118.66,60.61,17.085,11.915
10/11/2016,5:30:00 PM,10/11/2016 17:30,85.98,59.99,14,12.5
10/11/2016,6:00:00 PM,10/11/2016 18:00,86.18,59.99,8.25,13.085
10/11/2016,6:30:00 PM,10/11/2016 18:30,71.5,58.03,3.5,12.75
10/11/2016,7:00:00 PM,10/11/2016 19:00,129.68,54.06,0.25,12.335
10/11/2016,7:30:00 PM,10/11/2016 19:30,84.44,44.73,0,14.335
10/11/2016,8:00:00 PM,10/11/2016 20:00,172.11,57.94,0.665,17.915
10/11/2016,8:30:00 PM,10/11/2016 20:30,90.5,43.11,3.835,23.915
10/11/2016,9:00:00 PM,10/11/2016 21:00,65.95,20.61,2.5,29.335
10/11/2016,9:30:00 PM,10/11/2016 21:30,65.28,26.17,0.915,29.25
10/11/2016,10:00:00 PM,10/11/2016 22:00,49.57,18.03,0.085,29.75
10/11/2016,10:30:00 PM,10/11/2016 22:30,104.2,33.49,-0.25,27.585
10/11/2016,11:00:00 PM,10/11/2016 23:00,112.44,25.45,0.085,26.585
10/11/2016,11:30:00 PM,10/11/2016 23:30,79.11,13.36,3.665,26.5
11/11/2016,12:00:00 AM,11/11/2016 0:00,68.27,51.01,7,31.165
11/11/2016,12:30:00 AM,11/11/2016 0:30,53.26,38.93,8.665,37.165
11/11/2016,1:00:00 AM,11/11/2016 1:00,56.25,25.22,8.085,40.165
11/11/2016,1:30:00 AM,11/11/2016 1:30,51.4,31.21,8.5,39.335
11/11/2016,2:00:00 AM,11/11/2016 2:00,50.98,26.38,8.335,34.915
11/11/2016,2:30:00 AM,11/11/2016 2:30,50.94,16.16,7.25,32.915
11/11/2016,3:00:00 AM,11/11/2016 3:00,50.16,12.49,6.415,27.585
11/11/2016,3:30:00 AM,11/11/2016 3:30,50.38,12.39,6,23.75
11/11/2016,4:00:00 AM,11/11/2016 4:00,52.6,12.05,5.165,25.415
11/11/2016,4:30:00 AM,11/11/2016 4:30,53,14.54,3.415,18.25
11/11/2016,5:00:00 AM,11/11/2016 5:00,56.42,19.73,2.665,20.335
11/11/2016,5:30:00 AM,11/11/2016 5:30,65.75,32.04,1.585,31.5
11/11/2016,6:00:00 AM,11/11/2016 6:00,83.21,72.1,0,33.915
11/11/2016,6:30:00 AM,11/11/2016 6:30,67.75,64.17,0,32.335
11/11/2016,7:00:00 AM,11/11/2016 7:00,126.48,113.83,0,41.25
11/11/2016,7:30:00 AM,11/11/2016 7:30,76.72,50.45,0,30.415
11/11/2016,8:00:00 AM,11/11/2016 8:00,87.54,41.27,0,27.5
11/11/2016,8:30:00 AM,11/11/2016 8:30,119.37,24.29,0,33
11/11/2016,9:00:00 AM,11/11/2016 9:00,101.85,17.37,0,29.75
11/11/2016,9:30:00 AM,11/11/2016 9:30,166.31,28.67,0.5,21.415
11/11/2016,10:00:00 AM,11/11/2016 10:00,143.25,27.55,0.75,16.835
11/11/2016,10:30:00 AM,11/11/2016 10:30,113.04,27.38,1,16.335
11/11/2016,11:00:00 AM,11/11/2016 11:00,145.23,31.01,1.25,17.25
11/11/2016,11:30:00 AM,11/11/2016 11:30,80.17,24.38,2,17.585
11/11/2016,12:00:00 PM,11/11/2016 12:00,80.95,23.48,2.25,16.085
11/11/2016,12:30:00 PM,11/11/2016 12:30,89.15,26.05,2.5,10.335
11/11/2016,1:00:00 PM,11/11/2016 13:00,99.38,23.82,1.585,9.835
11/11/2016,1:30:00 PM,11/11/2016 13:30,122.04,30.45,1.335,26.085
11/11/2016,2:00:00 PM,11/11/2016 14:00,211.75,37.7,1.25,44.165
11/11/2016,2:30:00 PM,11/11/2016 14:30,154.78,26.75,1.915,52.915
11/11/2016,3:00:00 PM,11/11/2016 15:00,95.27,15.86,1.165,52.165
11/11/2016,3:30:00 PM,11/11/2016 15:30,85.37,13.81,0.165,48.415
11/11/2016,4:00:00 PM,11/11/2016 16:00,89.04,14.75,0.165,48.25
11/11/2016,4:30:00 PM,11/11/2016 16:30,97.86,18.19,0.165,51.835
11/11/2016,5:00:00 PM,11/11/2016 17:00,160.74,26.15,0.25,48.75
11/11/2016,5:30:00 PM,11/11/2016 17:30,78.65,12.64,0,63.085
11/11/2016,6:00:00 PM,11/11/2016 18:00,63.29,9.61,0,67.165
11/11/2016,6:30:00 PM,11/11/2016 18:30,49.84,9.07,0,73.75
11/11/2016,7:00:00 PM,11/11/2016 19:00,221.94,9.68,0,75.5
11/11/2016,7:30:00 PM,11/11/2016 19:30,85.46,15.64,-0.25,76.415
11/11/2016,8:00:00 PM,11/11/2016 20:00,111.99,14.47,0.25,70.5
11/11/2016,8:30:00 PM,11/11/2016 20:30,77.74,16.88,6.25,41.665
11/11/2016,9:00:00 PM,11/11/2016 21:00,52.77,10.3,6.665,65.835
11/11/2016,9:30:00 PM,11/11/2016 21:30,105.46,9.82,7.085,64.915
11/11/2016,10:00:00 PM,11/11/2016 22:00,60.84,2.68,12.5,64.415
11/11/2016,10:30:00 PM,11/11/2016 22:30,103.54,2.79,12.665,48.165
11/11/2016,11:00:00 PM,11/11/2016 23:00,142.62,-33.24,14,42.835
11/11/2016,11:30:00 PM,11/11/2016 23:30,91.52,-16.14,13.25,44.165
12/11/2016,12:00:00 AM,12/11/2016 0:00,55.73,14.38,13.585,41.335
12/11/2016,12:30:00 AM,12/11/2016 0:30,49.83,0.09,12.165,29.75
12/11/2016,1:00:00 AM,12/11/2016 1:00,49.51,25.63,3.5,23
12/11/2016,1:30:00 AM,12/11/2016 1:30,46.61,49.99,0.585,20.085
12/11/2016,2:00:00 AM,12/11/2016 2:00,47.09,16.88,3.335,13.5
12/11/2016,2:30:00 AM,12/11/2016 2:30,46.73,-0.01,4.335,14.25
12/11/2016,3:00:00 AM,12/11/2016 3:00,51.46,-16.97,4.665,7.915
12/11/2016,3:30:00 AM,12/11/2016 3:30,46.47,-34.91,6.5,7.75
12/11/2016,4:00:00 AM,12/11/2016 4:00,44.93,-18.27,1.085,8.085
12/11/2016,4:30:00 AM,12/11/2016 4:30,51.45,1.02,1,14.75
12/11/2016,5:00:00 AM,12/11/2016 5:00,50.73,6.45,0.915,26
12/11/2016,5:30:00 AM,12/11/2016 5:30,47.78,10.9,1.585,23.335
12/11/2016,6:00:00 AM,12/11/2016 6:00,35.63,9.12,10.585,50.665
12/11/2016,6:30:00 AM,12/11/2016 6:30,52.24,10.19,6.5,53.585
12/11/2016,7:00:00 AM,12/11/2016 7:00,82.08,10.53,13.915,62
12/11/2016,7:30:00 AM,12/11/2016 7:30,62.24,11.52,14.585,46.75
12/11/2016,8:00:00 AM,12/11/2016 8:00,71.63,10.17,16.415,34.75
12/11/2016,8:30:00 AM,12/11/2016 8:30,67.18,1.03,18.835,35.165
12/11/2016,9:00:00 AM,12/11/2016 9:00,66.65,1.45,19.085,23.415
12/11/2016,9:30:00 AM,12/11/2016 9:30,74.63,-15.99,20.415,40.415
12/11/2016,10:00:00 AM,12/11/2016 10:00,71.92,-13.1,18.165,57.585
12/11/2016,10:30:00 AM,12/11/2016 10:30,69.15,-0.21,13.415,60.165
12/11/2016,11:00:00 AM,12/11/2016 11:00,66.82,-8.02,17.665,72.165
12/11/2016,11:30:00 AM,12/11/2016 11:30,80.7,-6.43,21.415,71.835
12/11/2016,12:00:00 PM,12/11/2016 12:00,66.7,-50.75,21.665,60.835
12/11/2016,12:30:00 PM,12/11/2016 12:30,59.1,-42.15,21.585,70.5
12/11/2016,1:00:00 PM,12/11/2016 13:00,61.49,-48.95,20.75,72.5
12/11/2016,1:30:00 PM,12/11/2016 13:30,88.84,-42.89,21.415,69.335
12/11/2016,2:00:00 PM,12/11/2016 14:00,114.76,-2.4,18.25,77
12/11/2016,2:30:00 PM,12/11/2016 14:30,129.19,-14.97,16.665,78
12/11/2016,3:00:00 PM,12/11/2016 15:00,163.22,-35.78,17.25,77.415
12/11/2016,3:30:00 PM,12/11/2016 15:30,91.75,-22.23,12.915,76.75
12/11/2016,4:00:00 PM,12/11/2016 16:00,118.11,-48.89,2.665,73.915
12/11/2016,4:30:00 PM,12/11/2016 16:30,77.36,-4.68,1.25,77
12/11/2016,5:00:00 PM,12/11/2016 17:00,61.7,15.93,18.915,76.25
12/11/2016,5:30:00 PM,12/11/2016 17:30,90.92,11.74,22.25,76.25
12/11/2016,6:00:00 PM,12/11/2016 18:00,83.08,9.95,20.75,76.835
12/11/2016,6:30:00 PM,12/11/2016 18:30,56.98,10.53,17.165,76.5
12/11/2016,7:00:00 PM,12/11/2016 19:00,65.85,8.43,13.415,76.915
12/11/2016,7:30:00 PM,12/11/2016 19:30,53.72,10.67,12.335,76.25
12/11/2016,8:00:00 PM,12/11/2016 20:00,66.48,10.2,18.085,77
12/11/2016,8:30:00 PM,12/11/2016 20:30,65.19,8.32,20.75,76.415
12/11/2016,9:00:00 PM,12/11/2016 21:00,55.81,-0.49,21.415,76.5
12/11/2016,9:30:00 PM,12/11/2016 21:30,47.15,-2.63,20.085,76.75
12/11/2016,10:00:00 PM,12/11/2016 22:00,34.71,-31.47,20.835,76.25
12/11/2016,10:30:00 PM,12/11/2016 22:30,49.85,-38.61,19.585,76.5
12/11/2016,11:00:00 PM,12/11/2016 23:00,82.55,-43.78,16.915,74.335
12/11/2016,11:30:00 PM,12/11/2016 23:30,85.03,-89.58,16.25,61.915
13/11/2016,12:00:00 AM,13/11/2016 0:00,61.22,-56.41,13.5,45.085
13/11/2016,12:30:00 AM,13/11/2016 0:30,42.96,-9.76,7.165,74.835
13/11/2016,1:00:00 AM,13/11/2016 1:00,31.26,19.45,6.915,75.165
13/11/2016,1:30:00 AM,13/11/2016 1:30,30.01,9.75,6.75,75.25
13/11/2016,2:00:00 AM,13/11/2016 2:00,31.46,10.35,7.75,75
13/11/2016,2:30:00 AM,13/11/2016 2:30,37.66,9.72,11.415,75.25
13/11/2016,3:00:00 AM,13/11/2016 3:00,32.54,6.43,11.415,74.665
13/11/2016,3:30:00 AM,13/11/2016 3:30,31.04,-10.05,10.415,73.5
13/11/2016,4:00:00 AM,13/11/2016 4:00,31.21,-37.4,13.585,71.75
13/11/2016,4:30:00 AM,13/11/2016 4:30,33.26,-1.66,15.75,72.835
13/11/2016,5:00:00 AM,13/11/2016 5:00,29.55,-0.04,17.585,74.75
13/11/2016,5:30:00 AM,13/11/2016 5:30,29.96,9.92,18.915,74.585
13/11/2016,6:00:00 AM,13/11/2016 6:00,29.57,-2.42,17.915,74.835
13/11/2016,6:30:00 AM,13/11/2016 6:30,27.87,-45,16.665,76.75
13/11/2016,7:00:00 AM,13/11/2016 7:00,32.07,-17.85,16.415,76.5
13/11/2016,7:30:00 AM,13/11/2016 7:30,29.98,5.98,14.415,76.75
13/11/2016,8:00:00 AM,13/11/2016 8:00,35.26,9.68,15.085,75.25
13/11/2016,8:30:00 AM,13/11/2016 8:30,48.75,10.72,17.165,75.085
13/11/2016,9:00:00 AM,13/11/2016 9:00,50.1,9.58,17.665,73.5
13/11/2016,9:30:00 AM,13/11/2016 9:30,56.36,0.22,19.585,74.25
13/11/2016,10:00:00 AM,13/11/2016 10:00,59.21,-8.84,20.75,74.915
13/11/2016,10:30:00 AM,13/11/2016 10:30,56.6,-38.29,21.25,73.835
13/11/2016,11:00:00 AM,13/11/2016 11:00,58.71,-29.75,21.415,75.25
13/11/2016,11:30:00 AM,13/11/2016 11:30,60.32,-38.69,21.835,75.25
13/11/2016,12:00:00 PM,13/11/2016 12:00,54.1,-3.65,22.165,74.915
13/11/2016,12:30:00 PM,13/11/2016 12:30,51.83,-28.79,21.835,75.5
13/11/2016,1:00:00 PM,13/11/2016 13:00,55.95,-45.34,22,74.665
13/11/2016,1:30:00 PM,13/11/2016 13:30,47.46,-53.93,22.085,71.75
13/11/2016,2:00:00 PM,13/11/2016 14:00,48.68,-56.56,22.335,52.835
13/11/2016,2:30:00 PM,13/11/2016 14:30,70.38,-50.82,20.25,52.25
13/11/2016,3:00:00 PM,13/11/2016 15:00,74.92,-56.11,16.5,47.415
13/11/2016,3:30:00 PM,13/11/2016 15:30,76.28,-36.46,14.085,73.75
13/11/2016,4:00:00 PM,13/11/2016 16:00,75.91,-27.3,19.415,77
13/11/2016,4:30:00 PM,13/11/2016 16:30,75.68,-45,20.5,76.335
13/11/2016,5:00:00 PM,13/11/2016 17:00,70,-35.81,17.585,76.835
13/11/2016,5:30:00 PM,13/11/2016 17:30,78.47,10.03,14.335,76.165
13/11/2016,6:00:00 PM,13/11/2016 18:00,76.2,9.57,18.5,76.585
13/11/2016,6:30:00 PM,13/11/2016 18:30,65.63,9.35,21.665,76.085
13/11/2016,7:00:00 PM,13/11/2016 19:00,95.59,9.16,21.835,76.5
13/11/2016,7:30:00 PM,13/11/2016 19:30,66.18,10.08,21.835,75.915
13/11/2016,8:00:00 PM,13/11/2016 20:00,68.05,9.82,21.835,76.75
13/11/2016,8:30:00 PM,13/11/2016 20:30,67.89,11.12,21.75,76.335
13/11/2016,9:00:00 PM,13/11/2016 21:00,62.53,10.89,22,74.915
13/11/2016,9:30:00 PM,13/11/2016 21:30,45.17,11.93,21.915,75.25
13/11/2016,10:00:00 PM,13/11/2016 22:00,30.4,10.23,21.75,74.25
13/11/2016,10:30:00 PM,13/11/2016 22:30,84.19,-43.81,21.585,72.665
13/11/2016,11:00:00 PM,13/11/2016 23:00,54.98,-18.33,21.585,70
13/11/2016,11:30:00 PM,13/11/2016 23:30,75.79,-13.19,21.915,68.5
14/11/2016,12:00:00 AM,14/11/2016 0:00,128.48,6.39,21.5,63.5
14/11/2016,12:30:00 AM,14/11/2016 0:30,43.45,17.78,21.585,62.915
14/11/2016,1:00:00 AM,14/11/2016 1:00,34.59,19.06,21.5,65.915
14/11/2016,1:30:00 AM,14/11/2016 1:30,28.46,27.04,21.585,55.915
14/11/2016,2:00:00 AM,14/11/2016 2:00,26.59,46.19,20.75,40.085
14/11/2016,2:30:00 AM,14/11/2016 2:30,26.91,22.83,20.75,43.665
14/11/2016,3:00:00 AM,14/11/2016 3:00,28.35,17.2,21,61.25
14/11/2016,3:30:00 AM,14/11/2016 3:30,29.09,17.22,20.915,51.415
14/11/2016,4:00:00 AM,14/11/2016 4:00,32.35,25.77,19.165,49.5
14/11/2016,4:30:00 AM,14/11/2016 4:30,42.25,33.67,20.665,47.25
14/11/2016,5:00:00 AM,14/11/2016 5:00,42.88,29.54,18.915,42.665
14/11/2016,5:30:00 AM,14/11/2016 5:30,53.67,47.64,14.5,43.75
14/11/2016,6:00:00 AM,14/11/2016 6:00,136.33,132.82,13.085,42.835
14/11/2016,6:30:00 AM,14/11/2016 6:30,83.54,83.56,12.085,40.415
14/11/2016,7:00:00 AM,14/11/2016 7:00,135.93,282.14,8.5,35.75
14/11/2016,7:30:00 AM,14/11/2016 7:30,61.55,279.09,10,20.585
14/11/2016,8:00:00 AM,14/11/2016 8:00,68.16,174.31,12.085,22.335
14/11/2016,8:30:00 AM,14/11/2016 8:30,61.17,61.78,11.415,43.415
14/11/2016,9:00:00 AM,14/11/2016 9:00,72.81,73.95,10.835,39.335
14/11/2016,9:30:00 AM,14/11/2016 9:30,102,101.22,10.085,25.415
14/11/2016,10:00:00 AM,14/11/2016 10:00,64.74,64.5,7.915,31.415
14/11/2016,10:30:00 AM,14/11/2016 10:30,68.3,69.99,4,34.085
14/11/2016,11:00:00 AM,14/11/2016 11:00,67.54,89.57,2.25,29.835
14/11/2016,11:30:00 AM,14/11/2016 11:30,65.98,124.99,4.665,38.165
14/11/2016,12:00:00 PM,14/11/2016 12:00,108.5,98.63,4.915,22.335
14/11/2016,12:30:00 PM,14/11/2016 12:30,118.85,117.49,6.835,20.915
14/11/2016,1:00:00 PM,14/11/2016 13:00,61.93,102.49,11.165,23.085
14/11/2016,1:30:00 PM,14/11/2016 13:30,60.49,85.51,9.085,25.835
14/11/2016,2:00:00 PM,14/11/2016 14:00,64.74,2342.76,9.915,21
14/11/2016,2:30:00 PM,14/11/2016 14:30,60.63,13.67,7.585,21.665
14/11/2016,3:00:00 PM,14/11/2016 15:00,66.7,26.87,6.5,23.5
14/11/2016,3:30:00 PM,14/11/2016 15:30,64.48,24.6,8.415,20.835
14/11/2016,4:00:00 PM,14/11/2016 16:00,79.08,38.69,9.75,14.585
14/11/2016,4:30:00 PM,14/11/2016 16:30,89.38,41.74,6.835,17.085
14/11/2016,5:00:00 PM,14/11/2016 17:00,117.62,41.06,6.335,16.5
14/11/2016,5:30:00 PM,14/11/2016 17:30,79.45,58.85,5.165,16.335
14/11/2016,6:00:00 PM,14/11/2016 18:00,79.73,53.98,3,15.335
14/11/2016,6:30:00 PM,14/11/2016 18:30,60.58,64.24,3.75,11.165
14/11/2016,7:00:00 PM,14/11/2016 19:00,96.81,218.32,5.835,12.25
14/11/2016,7:30:00 PM,14/11/2016 19:30,76.8,259.29,7.835,15.5
14/11/2016,8:00:00 PM,14/11/2016 20:00,89.85,207.47,6.75,11.165
14/11/2016,8:30:00 PM,14/11/2016 20:30,90.36,271.34,5.75,7.165
14/11/2016,9:00:00 PM,14/11/2016 21:00,63.33,157.02,4.835,6.25
14/11/2016,9:30:00 PM,14/11/2016 21:30,58.21,183.45,4.25,7.75
14/11/2016,10:00:00 PM,14/11/2016 22:00,51.97,64.85,2.25,11.165
14/11/2016,10:30:00 PM,14/11/2016 22:30,247.08,168.24,0.415,11.75
14/11/2016,11:00:00 PM,14/11/2016 23:00,263.02,191.68,0,18.165
14/11/2016,11:30:00 PM,14/11/2016 23:30,264.75,197.13,0,13.25
15/11/2016,12:00:00 AM,15/11/2016 0:00,195.86,158.98,0,9.75
15/11/2016,12:30:00 AM,15/11/2016 0:30,91.03,70.7,0,12.915
15/11/2016,1:00:00 AM,15/11/2016 1:00,156.34,118.7,0,12.75
15/11/2016,1:30:00 AM,15/11/2016 1:30,78.6,61.55,0,16
